source_node_id,target_node_id,source_raw_id,target_raw_id,edge_type,is_reverse
0,22741,video::6773901168964798477,author::4403bca0-b308-31d0-fc24-660654f06f9a,video_author,False
22741,0,author::4403bca0-b308-31d0-fc24-660654f06f9a,video::6773901168964798477,video_author,True
1,22741,video::6773906068725565448,author::4403bca0-b308-31d0-fc24-660654f06f9a,video_author,False
22741,1,author::4403bca0-b308-31d0-fc24-660654f06f9a,video::6773906068725565448,video_author,True
2,22857,video::7607376335287209262,author::c442139c-ea68-522a-32cd-376aab6ee4c8,video_author,False
22857,2,author::c442139c-ea68-522a-32cd-376aab6ee4c8,video::7607376335287209262,video_author,True
3,22760,video::7611807147693480123,author::988315dc-d448-59d3-14fa-960c38a1b01a,video_author,False
22760,3,author::988315dc-d448-59d3-14fa-960c38a1b01a,video::7611807147693480123,video_author,True
4,22764,video::7612702711930277162,author::bf395850-2b8c-ab36-37e2-2fb029baba3b,video_author,False
22764,4,author::bf395850-2b8c-ab36-37e2-2fb029baba3b,video::7612702711930277162,video_author,True
5,22896,video::7621563134427385115,author::ce51a7ed-c061-cd0f-3ccd-ac475ed9d389,video_author,False
22896,5,author::ce51a7ed-c061-cd0f-3ccd-ac475ed9d389,video::7621563134427385115,video_author,True
6,22899,video::7623811400036617514,author::8187891e-6ae1-4994-9bff-db7823eee774,video_author,False
22899,6,author::8187891e-6ae1-4994-9bff-db7823eee774,video::7623811400036617514,video_author,True
7,22733,video::7624915041154822758,author::f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,video_author,False
22733,7,author::f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,video::7624915041154822758,video_author,True
8,22727,video::7625487788040850730,author::421c8d5b-8887-87b2-116e-6496f24f67de,video_author,False
22727,8,author::421c8d5b-8887-87b2-116e-6496f24f67de,video::7625487788040850730,video_author,True
9,22685,video::7626374941507734799,author::2dda6320-f37d-6431-2cd1-f10e90b72a1a,video_author,False
22685,9,author::2dda6320-f37d-6431-2cd1-f10e90b72a1a,video::7626374941507734799,video_author,True
10,22679,video::7627315188374441226,author::f456e546-a9dd-8f2e-985e-ac2a70cd8628,video_author,False
22679,10,author::f456e546-a9dd-8f2e-985e-ac2a70cd8628,video::7627315188374441226,video_author,True
11,22834,video::7603997807167866276,author::98e3a78a-c603-db90-31bd-150249b76763,video_author,False
22834,11,author::98e3a78a-c603-db90-31bd-150249b76763,video::7603997807167866276,video_author,True
12,22761,video::7611611279710539049,author::c58ba91d-29ee-b189-5fd1-a22be33a42c1,video_author,False
22761,12,author::c58ba91d-29ee-b189-5fd1-a22be33a42c1,video::7611611279710539049,video_author,True
13,22693,video::7624795200761695503,author::436db47e-bc99-8209-f718-4c4d2907b31e,video_author,False
22693,13,author::436db47e-bc99-8209-f718-4c4d2907b31e,video::7624795200761695503,video_author,True
14,22772,video::7609532257409174803,author::2ce503f0-b65e-6724-d9af-abef700b6c96,video_author,False
22772,14,author::2ce503f0-b65e-6724-d9af-abef700b6c96,video::7609532257409174803,video_author,True
15,22738,video::7629294752583765300,author::d84764a6-9b56-52c6-649e-1eecc4e2ea46,video_author,False
22738,15,author::d84764a6-9b56-52c6-649e-1eecc4e2ea46,video::7629294752583765300,video_author,True
16,22230,video::7289747189515980067,author::59639995221,video_author,False
22230,16,author::59639995221,video::7289747189515980067,video_author,True
17,22229,video::7309857450302213376,author::73976690418,video_author,False
22229,17,author::73976690418,video::7309857450302213376,video_author,True
18,19453,video::7396829450211446050,author::3356127992753198,video_author,False
19453,18,author::3356127992753198,video::7396829450211446050,video_author,True
19,21459,video::7427381362337778980,author::160941723098760,video_author,False
21459,19,author::160941723098760,video::7427381362337778980,video_author,True
20,21460,video::7434082518397226249,author::2931726622135948,video_author,False
21460,20,author::2931726622135948,video::7434082518397226249,video_author,True
21,19450,video::7444105017394482482,author::102334023579,video_author,False
19450,21,author::102334023579,video::7444105017394482482,video_author,True
22,21463,video::7444362506467872027,author::3945471974594237,video_author,False
21463,22,author::3945471974594237,video::7444362506467872027,video_author,True
23,22226,video::7446264878886554895,author::73137327069,video_author,False
22226,23,author::73137327069,video::7446264878886554895,video_author,True
24,21464,video::7446279061011303732,author::888017306269767,video_author,False
21464,24,author::888017306269767,video::7446279061011303732,video_author,True
25,21465,video::7454910938953698575,author::1429015326369028,video_author,False
21465,25,author::1429015326369028,video::7454910938953698575,video_author,True
26,22224,video::7468609439512235291,author::66342716264,video_author,False
22224,26,author::66342716264,video::7468609439512235291,video_author,True
27,21457,video::7471153546663169315,author::3078248584453918,video_author,False
21457,27,author::3078248584453918,video::7471153546663169315,video_author,True
28,21467,video::7471174464001101090,author::1538935081666328,video_author,False
21467,28,author::1538935081666328,video::7471174464001101090,video_author,True
29,19451,video::7473095677464136975,author::97963912656,video_author,False
19451,29,author::97963912656,video::7473095677464136975,video_author,True
30,21471,video::7483107090936941874,author::2207423758342172,video_author,False
21471,30,author::2207423758342172,video::7483107090936941874,video_author,True
31,19451,video::7485566382344588578,author::97963912656,video_author,False
19451,31,author::97963912656,video::7485566382344588578,video_author,True
32,21460,video::7517969543269059850,author::2931726622135948,video_author,False
21460,32,author::2931726622135948,video::7517969543269059850,video_author,True
33,21474,video::7520905099401497891,author::3472701123732212,video_author,False
21474,33,author::3472701123732212,video::7520905099401497891,video_author,True
34,19454,video::7520939828767132928,author::1512581882719389,video_author,False
19454,34,author::1512581882719389,video::7520939828767132928,video_author,True
35,21475,video::7523116377247321383,author::107103767758649,video_author,False
21475,35,author::107103767758649,video::7523116377247321383,video_author,True
36,21476,video::7529381510349180223,author::747323848917437,video_author,False
21476,36,author::747323848917437,video::7529381510349180223,video_author,True
37,21468,video::7531357712618114313,author::3432020902417799,video_author,False
21468,37,author::3432020902417799,video::7531357712618114313,video_author,True
38,21456,video::7532461688206085402,author::50726946807,video_author,False
21456,38,author::50726946807,video::7532461688206085402,video_author,True
39,21454,video::7533721108269321472,author::3162676202832255,video_author,False
21454,39,author::3162676202832255,video::7533721108269321472,video_author,True
40,22212,video::7540659036979514643,author::3765182212624168,video_author,False
22212,40,author::3765182212624168,video::7540659036979514643,video_author,True
41,21445,video::7542468244687293715,author::7411852413869671481,video_author,False
21445,41,author::7411852413869671481,video::7542468244687293715,video_author,True
42,21442,video::7542804279636069667,author::7524649017218434105,video_author,False
21442,42,author::7524649017218434105,video::7542804279636069667,video_author,True
43,21446,video::7542842698634431783,author::7542343451725448249,video_author,False
21446,43,author::7542343451725448249,video::7542842698634431783,video_author,True
44,21447,video::7542847691571744000,author::688752401591276,video_author,False
21447,44,author::688752401591276,video::7542847691571744000,video_author,True
45,21448,video::7543076811148676379,author::7524625866836902971,video_author,False
21448,45,author::7524625866836902971,video::7543076811148676379,video_author,True
46,21448,video::7543115485139782958,author::7524625866836902971,video_author,False
21448,46,author::7524625866836902971,video::7543115485139782958,video_author,True
47,21442,video::7543152714943876387,author::7524649017218434105,video_author,False
21442,47,author::7524649017218434105,video::7543152714943876387,video_author,True
48,21448,video::7543189889081249074,author::7524625866836902971,video_author,False
21448,48,author::7524625866836902971,video::7543189889081249074,video_author,True
49,21445,video::7543215101344517439,author::7411852413869671481,video_author,False
21445,49,author::7411852413869671481,video::7543215101344517439,video_author,True
50,21449,video::7543503016624655654,author::7524651291906245691,video_author,False
21449,50,author::7524651291906245691,video::7543503016624655654,video_author,True
51,21448,video::7543520466653236530,author::7524625866836902971,video_author,False
21448,51,author::7524625866836902971,video::7543520466653236530,video_author,True
52,21450,video::7543581458393337103,author::721700892993743,video_author,False
21450,52,author::721700892993743,video::7543581458393337103,video_author,True
53,21450,video::7544038150016929058,author::721700892993743,video_author,False
21450,53,author::721700892993743,video::7544038150016929058,video_author,True
54,22212,video::7544569960832453924,author::3765182212624168,video_author,False
22212,54,author::3765182212624168,video::7544569960832453924,video_author,True
55,22212,video::7544971601616424243,author::3765182212624168,video_author,False
22212,55,author::3765182212624168,video::7544971601616424243,video_author,True
56,21446,video::7545038328261872911,author::7542343451725448249,video_author,False
21446,56,author::7542343451725448249,video::7545038328261872911,video_author,True
57,21446,video::7545041840672623912,author::7542343451725448249,video_author,False
21446,57,author::7542343451725448249,video::7545041840672623912,video_author,True
58,21446,video::7545044054392720675,author::7542343451725448249,video_author,False
21446,58,author::7542343451725448249,video::7545044054392720675,video_author,True
59,21453,video::7545305886307241216,author::3912530210338105,video_author,False
21453,59,author::3912530210338105,video::7545305886307241216,video_author,True
60,21453,video::7545362996415974697,author::3912530210338105,video_author,False
21453,60,author::3912530210338105,video::7545362996415974697,video_author,True
61,21442,video::7545381758141795634,author::7524649017218434105,video_author,False
21442,61,author::7524649017218434105,video::7545381758141795634,video_author,True
62,21449,video::7545681988758293779,author::7524651291906245691,video_author,False
21449,62,author::7524651291906245691,video::7545681988758293779,video_author,True
63,21453,video::7545695756263410998,author::3912530210338105,video_author,False
21453,63,author::3912530210338105,video::7545695756263410998,video_author,True
64,21453,video::7546175154821319999,author::3912530210338105,video_author,False
21453,64,author::3912530210338105,video::7546175154821319999,video_author,True
65,19418,video::7546245825110740233,author::2849562992849757,video_author,False
19418,65,author::2849562992849757,video::7546245825110740233,video_author,True
66,21496,video::7546401851793575222,author::2571108665526523,video_author,False
21496,66,author::2571108665526523,video::7546401851793575222,video_author,True
67,21497,video::7546402243684125988,author::4241258240032026,video_author,False
21497,67,author::4241258240032026,video::7546402243684125988,video_author,True
68,22248,video::7546836238272056619,author::98999040651,video_author,False
22248,68,author::98999040651,video::7546836238272056619,video_author,True
69,21453,video::7547620359265209639,author::3912530210338105,video_author,False
21453,69,author::3912530210338105,video::7547620359265209639,video_author,True
70,22246,video::7547991038376299810,author::76353606926,video_author,False
22246,70,author::76353606926,video::7547991038376299810,video_author,True
71,22245,video::7548001201619553536,author::55542153774,video_author,False
22245,71,author::55542153774,video::7548001201619553536,video_author,True
72,21446,video::7548390561330367794,author::7542343451725448249,video_author,False
21446,72,author::7542343451725448249,video::7548390561330367794,video_author,True
73,21500,video::7548734306391215395,author::76430904155,video_author,False
21500,73,author::76430904155,video::7548734306391215395,video_author,True
74,21494,video::7548755625631665444,author::107790155162,video_author,False
21494,74,author::107790155162,video::7548755625631665444,video_author,True
75,21504,video::7554260809254178048,author::109963934015,video_author,False
21504,75,author::109963934015,video::7554260809254178048,video_author,True
76,21505,video::7561278311050005779,author::96153329909,video_author,False
21505,76,author::96153329909,video::7561278311050005779,video_author,True
77,21507,video::7563552305543482624,author::3554097246242431,video_author,False
21507,77,author::3554097246242431,video::7563552305543482624,video_author,True
78,19431,video::7563585523508399386,author::78529946587,video_author,False
19431,78,author::78529946587,video::7563585523508399386,video_author,True
79,22240,video::7566550506869493042,author::108757131937,video_author,False
22240,79,author::108757131937,video::7566550506869493042,video_author,True
80,19431,video::7567284867466071306,author::78529946587,video_author,False
19431,80,author::78529946587,video::7567284867466071306,video_author,True
81,21450,video::7568320604852473123,author::721700892993743,video_author,False
21450,81,author::721700892993743,video::7568320604852473123,video_author,True
82,21508,video::7568702566624808202,author::54788708057,video_author,False
21508,82,author::54788708057,video::7568702566624808202,video_author,True
83,22238,video::7568707871634885924,author::98529703680,video_author,False
22238,83,author::98529703680,video::7568707871634885924,video_author,True
84,19431,video::7569106505291631907,author::78529946587,video_author,False
19431,84,author::78529946587,video::7569106505291631907,video_author,True
85,21509,video::7569586392179707179,author::64368951615,video_author,False
21509,85,author::64368951615,video::7569586392179707179,video_author,True
86,21510,video::7569888176370699526,author::1833632878036766,video_author,False
21510,86,author::1833632878036766,video::7569888176370699526,video_author,True
87,19443,video::7570225863401180457,author::98383539711,video_author,False
19443,87,author::98383539711,video::7570225863401180457,video_author,True
88,19431,video::7572554930871864626,author::78529946587,video_author,False
19431,88,author::78529946587,video::7572554930871864626,video_author,True
89,21502,video::7589984240465382706,author::78348149157,video_author,False
21502,89,author::78348149157,video::7589984240465382706,video_author,True
90,19442,video::7592195553556057380,author::103797704116,video_author,False
19442,90,author::103797704116,video::7592195553556057380,video_author,True
91,22233,video::7602990563549351174,author::96099527096,video_author,False
22233,91,author::96099527096,video::7602990563549351174,video_author,True
92,19752,video::7603044045849414918,author::1107950429813283,video_author,False
19752,92,author::1107950429813283,video::7603044045849414918,video_author,True
93,19732,video::7603284173666667817,author::3668421832879464,video_author,False
19732,93,author::3668421832879464,video::7603284173666667817,video_author,True
94,21478,video::7603320749184617762,author::7575416598552265765,video_author,False
21478,94,author::7575416598552265765,video::7603320749184617762,video_author,True
95,21479,video::7603331528524959027,author::3342934588534379,video_author,False
21479,95,author::3342934588534379,video::7603331528524959027,video_author,True
96,19852,video::7603413279016554682,author::76085500832,video_author,False
19852,96,author::76085500832,video::7603413279016554682,video_author,True
97,21480,video::7603425798183292201,author::2023580325385987,video_author,False
21480,97,author::2023580325385987,video::7603425798183292201,video_author,True
98,21483,video::7603682013224817051,author::3325397375918525,video_author,False
21483,98,author::3325397375918525,video::7603682013224817051,video_author,True
99,20562,video::7603699399272730533,author::358894106853232,video_author,False
20562,99,author::358894106853232,video::7603699399272730533,video_author,True
100,22182,video::7603699433041186048,author::51867854930,video_author,False
22182,100,author::51867854930,video::7603699433041186048,video_author,True
101,19879,video::7603718397817392422,author::4435873729611747,video_author,False
19879,101,author::4435873729611747,video::7603718397817392422,video_author,True
102,21220,video::7603733933624167699,author::1925940838412859,video_author,False
21220,102,author::1925940838412859,video::7603733933624167699,video_author,True
103,21486,video::7603736558218300722,author::259083924942420,video_author,False
21486,103,author::259083924942420,video::7603736558218300722,video_author,True
104,21487,video::7603737330705256569,author::7532414220820268090,video_author,False
21487,104,author::7532414220820268090,video::7603737330705256569,video_author,True
105,21488,video::7603753776276622646,author::1435293166616217,video_author,False
21488,105,author::1435293166616217,video::7603753776276622646,video_author,True
106,20562,video::7603755400656393147,author::358894106853232,video_author,False
20562,106,author::358894106853232,video::7603755400656393147,video_author,True
107,21489,video::7603773185716260130,author::281918140324957,video_author,False
21489,107,author::281918140324957,video::7603773185716260130,video_author,True
108,21490,video::7603775122772472229,author::7594056311407658021,video_author,False
21490,108,author::7594056311407658021,video::7603775122772472229,video_author,True
109,21491,video::7603793573145742643,author::63234041857,video_author,False
21491,109,author::63234041857,video::7603793573145742643,video_author,True
110,21492,video::7603808767205068075,author::3393532456098656,video_author,False
21492,110,author::3393532456098656,video::7603808767205068075,video_author,True
111,21477,video::7603837619394639028,author::901241915836813,video_author,False
21477,111,author::901241915836813,video::7603837619394639028,video_author,True
112,21441,video::7603864787012881710,author::798701260651488,video_author,False
21441,112,author::798701260651488,video::7603864787012881710,video_author,True
113,21440,video::7603891979139719610,author::4378683369589120,video_author,False
21440,113,author::4378683369589120,video::7603891979139719610,video_author,True
114,21379,video::7603939586112244998,author::406158857744452,video_author,False
21379,114,author::406158857744452,video::7603939586112244998,video_author,True
115,21381,video::7603950842764447002,author::2900941162684969,video_author,False
21381,115,author::2900941162684969,video::7603950842764447002,video_author,True
116,22164,video::7603951550888972907,author::502899183205280,video_author,False
22164,116,author::502899183205280,video::7603951550888972907,video_author,True
117,21384,video::7603960114824300409,author::2896555070459460,video_author,False
21384,117,author::2896555070459460,video::7603960114824300409,video_author,True
118,21385,video::7603962632123059264,author::2418572055022589,video_author,False
21385,118,author::2418572055022589,video::7603962632123059264,video_author,True
119,21386,video::7603966706201021723,author::4479863672808800,video_author,False
21386,119,author::4479863672808800,video::7603966706201021723,video_author,True
120,21387,video::7603978036769295650,author::2687684687182212,video_author,False
21387,120,author::2687684687182212,video::7603978036769295650,video_author,True
121,21389,video::7603994527816355135,author::3758605678158540,video_author,False
21389,121,author::3758605678158540,video::7603994527816355135,video_author,True
122,21391,video::7604014713420270867,author::275331762893258,video_author,False
21391,122,author::275331762893258,video::7604014713420270867,video_author,True
123,21392,video::7604024000348129893,author::4136827549138061,video_author,False
21392,123,author::4136827549138061,video::7604024000348129893,video_author,True
124,21393,video::7604026740457450210,author::7526876437166933052,video_author,False
21393,124,author::7526876437166933052,video::7604026740457450210,video_author,True
125,22202,video::7604029611425653233,author::62200739304,video_author,False
22202,125,author::62200739304,video::7604029611425653233,video_author,True
126,22201,video::7604030384984182016,author::65114488299,video_author,False
22201,126,author::65114488299,video::7604030384984182016,video_author,True
127,21395,video::7604034130250124544,author::3028496555187780,video_author,False
21395,127,author::3028496555187780,video::7604034130250124544,video_author,True
128,21397,video::7604037794855472430,author::4088419601612971,video_author,False
21397,128,author::4088419601612971,video::7604037794855472430,video_author,True
129,22197,video::7604038890642525440,author::439399861988952,video_author,False
22197,129,author::439399861988952,video::7604038890642525440,video_author,True
130,19669,video::7604040586265414946,author::1359465183183246,video_author,False
19669,130,author::1359465183183246,video::7604040586265414946,video_author,True
131,21398,video::7604040954676366632,author::2638421053407320,video_author,False
21398,131,author::2638421053407320,video::7604040954676366632,video_author,True
132,21378,video::7604045476991667491,author::81660814735,video_author,False
21378,132,author::81660814735,video::7604045476991667491,video_author,True
133,21376,video::7604046089524924913,author::233509969727027,video_author,False
21376,133,author::233509969727027,video::7604046089524924913,video_author,True
134,21355,video::7604048820174933294,author::3496039510971357,video_author,False
21355,134,author::3496039510971357,video::7604048820174933294,video_author,True
135,21375,video::7604051956532874550,author::3494682899516576,video_author,False
21375,135,author::3494682899516576,video::7604051956532874550,video_author,True
136,21356,video::7604054749255568659,author::1983937012046435,video_author,False
21356,136,author::1983937012046435,video::7604054749255568659,video_author,True
137,21357,video::7604056570150498411,author::3551899539231332,video_author,False
21357,137,author::3551899539231332,video::7604056570150498411,video_author,True
138,21358,video::7604057676993039650,author::1702488346992088,video_author,False
21358,138,author::1702488346992088,video::7604057676993039650,video_author,True
139,21359,video::7604063810458782073,author::251160364069287,video_author,False
21359,139,author::251160364069287,video::7604063810458782073,video_author,True
140,21361,video::7604074672300231979,author::29066190928524,video_author,False
21361,140,author::29066190928524,video::7604074672300231979,video_author,True
141,21362,video::7604077761469297573,author::104872832376,video_author,False
21362,141,author::104872832376,video::7604077761469297573,video_author,True
142,21364,video::7604078629597658533,author::7619887674401686586,video_author,False
21364,142,author::7619887674401686586,video::7604078629597658533,video_author,True
143,21366,video::7604080211956681990,author::7504147764683916345,video_author,False
21366,143,author::7504147764683916345,video::7604080211956681990,video_author,True
144,21129,video::7604090131200412962,author::1025196285503872,video_author,False
21129,144,author::1025196285503872,video::7604090131200412962,video_author,True
145,21369,video::7604114592243044529,author::204983379965076,video_author,False
21369,145,author::204983379965076,video::7604114592243044529,video_author,True
146,21370,video::7604124716625890570,author::465816081669512,video_author,False
21370,146,author::465816081669512,video::7604124716625890570,video_author,True
147,19685,video::7604127791285636378,author::103397729578,video_author,False
19685,147,author::103397729578,video::7604127791285636378,video_author,True
148,21371,video::7604135201773594944,author::916328144182416,video_author,False
21371,148,author::916328144182416,video::7604135201773594944,video_author,True
149,21372,video::7604137669597187374,author::3828918265323544,video_author,False
21372,149,author::3828918265323544,video::7604137669597187374,video_author,True
150,21373,video::7604137674009595186,author::4257778562248414,video_author,False
21373,150,author::4257778562248414,video::7604137674009595186,video_author,True
151,21374,video::7604152238784695571,author::3648595962102588,video_author,False
21374,151,author::3648595962102588,video::7604152238784695571,video_author,True
152,21399,video::7604174298995035433,author::1975146980585031,video_author,False
21399,152,author::1975146980585031,video::7604174298995035433,video_author,True
153,21400,video::7604317499274127014,author::3660731595622768,video_author,False
21400,153,author::3660731595622768,video::7604317499274127014,video_author,True
154,21402,video::7604340191856687099,author::1490532069016008,video_author,False
21402,154,author::1490532069016008,video::7604340191856687099,video_author,True
155,20761,video::7604341041562455322,author::2115905410564941,video_author,False
20761,155,author::2115905410564941,video::7604341041562455322,video_author,True
156,22319,video::7604342167151238106,author::72654952176,video_author,False
22319,156,author::72654952176,video::7604342167151238106,video_author,True
157,21425,video::7604348803650522406,author::107101284996826,video_author,False
21425,157,author::107101284996826,video::7604348803650522406,video_author,True
158,21426,video::7604367274186657058,author::7484625430974121020,video_author,False
21426,158,author::7484625430974121020,video::7604367274186657058,video_author,True
159,21427,video::7604379602140161254,author::3474074307407230,video_author,False
21427,159,author::3474074307407230,video::7604379602140161254,video_author,True
160,21428,video::7604380985584585994,author::1497984976029543,video_author,False
21428,160,author::1497984976029543,video::7604380985584585994,video_author,True
161,21429,video::7604390214110383386,author::110846233792,video_author,False
21429,161,author::110846233792,video::7604390214110383386,video_author,True
162,19874,video::7604404896028638186,author::101177750018,video_author,False
19874,162,author::101177750018,video::7604404896028638186,video_author,True
163,21430,video::7604407723140735985,author::2088675856094552,video_author,False
21430,163,author::2088675856094552,video::7604407723140735985,video_author,True
164,22315,video::7604416857461837083,author::67530039871,video_author,False
22315,164,author::67530039871,video::7604416857461837083,video_author,True
165,21431,video::7604427377451533294,author::3160477435436346,video_author,False
21431,165,author::3160477435436346,video::7604427377451533294,video_author,True
166,21424,video::7604434310531140900,author::3949865037739407,video_author,False
21424,166,author::3949865037739407,video::7604434310531140900,video_author,True
167,19464,video::7604435852509855878,author::105321194084,video_author,False
19464,167,author::105321194084,video::7604435852509855878,video_author,True
168,21433,video::7604440649315756155,author::101826354104,video_author,False
21433,168,author::101826354104,video::7604440649315756155,video_author,True
169,21434,video::7604441996056366382,author::1424605765184253,video_author,False
21434,169,author::1424605765184253,video::7604441996056366382,video_author,True
170,22318,video::7604447279004536073,author::101382101082,video_author,False
22318,170,author::101382101082,video::7604447279004536073,video_author,True
171,21436,video::7604448676124108282,author::88249984278,video_author,False
21436,171,author::88249984278,video::7604448676124108282,video_author,True
172,22352,video::7604458920309101733,author::8873835679,video_author,False
22352,172,author::8873835679,video::7604458920309101733,video_author,True
173,21439,video::7604477564245962404,author::60270666013,video_author,False
21439,173,author::60270666013,video::7604477564245962404,video_author,True
174,21432,video::7604502587320539237,author::1548548832762718,video_author,False
21432,174,author::1548548832762718,video::7604502587320539237,video_author,True
175,21423,video::7604518913342688625,author::1655207022834984,video_author,False
21423,175,author::1655207022834984,video::7604518913342688625,video_author,True
176,22353,video::7604683041507708169,author::1667291262230648,video_author,False
22353,176,author::1667291262230648,video::7604683041507708169,video_author,True
177,21421,video::7604689111810641195,author::109426381883,video_author,False
21421,177,author::109426381883,video::7604689111810641195,video_author,True
178,21403,video::7604690992516474286,author::928461455110653,video_author,False
21403,178,author::928461455110653,video::7604690992516474286,video_author,True
179,21404,video::7604696082626399539,author::2005976006801166,video_author,False
21404,179,author::2005976006801166,video::7604696082626399539,video_author,True
180,21405,video::7604700966990616768,author::104303515548,video_author,False
21405,180,author::104303515548,video::7604700966990616768,video_author,True
181,21406,video::7604705275565031923,author::2911927066696775,video_author,False
21406,181,author::2911927066696775,video::7604705275565031923,video_author,True
182,21407,video::7604709484639948032,author::7459688919762191374,video_author,False
21407,182,author::7459688919762191374,video::7604709484639948032,video_author,True
183,21408,video::7604714453602422022,author::60940717927,video_author,False
21408,183,author::60940717927,video::7604714453602422022,video_author,True
184,21409,video::7604714703704689983,author::3824530286711920,video_author,False
21409,184,author::3824530286711920,video::7604714703704689983,video_author,True
185,21410,video::7604715465789240955,author::4144496161593996,video_author,False
21410,185,author::4144496161593996,video::7604715465789240955,video_author,True
186,19655,video::7604717643710401842,author::7564241533131998266,video_author,False
19655,186,author::7564241533131998266,video::7604717643710401842,video_author,True
187,22337,video::7604742543871347994,author::64117131714,video_author,False
22337,187,author::64117131714,video::7604742543871347994,video_author,True
188,21411,video::7604757220122774799,author::2755798314784285,video_author,False
21411,188,author::2755798314784285,video::7604757220122774799,video_author,True
189,21412,video::7604758929083801434,author::96511197240,video_author,False
21412,189,author::96511197240,video::7604758929083801434,video_author,True
190,22332,video::7604761450908765503,author::109692092945,video_author,False
22332,190,author::109692092945,video::7604761450908765503,video_author,True
191,21413,video::7604767230370352434,author::70166245903,video_author,False
21413,191,author::70166245903,video::7604767230370352434,video_author,True
192,20253,video::7604770989410372914,author::3214595381537639,video_author,False
20253,192,author::3214595381537639,video::7604770989410372914,video_author,True
193,21414,video::7604773826357972266,author::3519961464833076,video_author,False
21414,193,author::3519961464833076,video::7604773826357972266,video_author,True
194,21415,video::7604779943569984806,author::62425115161,video_author,False
21415,194,author::62425115161,video::7604779943569984806,video_author,True
195,21416,video::7604780846096108810,author::4191806042678430,video_author,False
21416,195,author::4191806042678430,video::7604780846096108810,video_author,True
196,22330,video::7604784282208423183,author::94110986557,video_author,False
22330,196,author::94110986557,video::7604784282208423183,video_author,True
197,19448,video::7604784330254093568,author::2985868281521283,video_author,False
19448,197,author::2985868281521283,video::7604784330254093568,video_author,True
198,21417,video::7604787367005719858,author::4419659773772652,video_author,False
21417,198,author::4419659773772652,video::7604787367005719858,video_author,True
199,21418,video::7604790593214041354,author::4496322546112016,video_author,False
21418,199,author::4496322546112016,video::7604790593214041354,video_author,True
200,21419,video::7604792373616332067,author::96245712291,video_author,False
21419,200,author::96245712291,video::7604792373616332067,video_author,True
201,21420,video::7604793145407602598,author::3538673737140872,video_author,False
21420,201,author::3538673737140872,video::7604793145407602598,video_author,True
202,19544,video::7604793666514767119,author::4153322460956442,video_author,False
19544,202,author::4153322460956442,video::7604793666514767119,video_author,True
203,19660,video::7604796240710682021,author::1157111048055262,video_author,False
19660,203,author::1157111048055262,video::7604796240710682021,video_author,True
204,21511,video::7604799410305286650,author::57049210697,video_author,False
21511,204,author::57049210697,video::7604799410305286650,video_author,True
205,21533,video::7604799847492881674,author::4099458445607268,video_author,False
21533,205,author::4099458445607268,video::7604799847492881674,video_author,True
206,22305,video::7604803171110757339,author::59482590562,video_author,False
22305,206,author::59482590562,video::7604803171110757339,video_author,True
207,21622,video::7604810466707262783,author::4222583297023315,video_author,False
21622,207,author::4222583297023315,video::7604810466707262783,video_author,True
208,21623,video::7604811588068310129,author::7571712876664521785,video_author,False
21623,208,author::7571712876664521785,video::7604811588068310129,video_author,True
209,22274,video::7604815184556789044,author::70367542514,video_author,False
22274,209,author::70367542514,video::7604815184556789044,video_author,True
210,21625,video::7604817876642617850,author::2704394016263783,video_author,False
21625,210,author::2704394016263783,video::7604817876642617850,video_author,True
211,19685,video::7604819288226139426,author::103397729578,video_author,False
19685,211,author::103397729578,video::7604819288226139426,video_author,True
212,22268,video::7604820811354759526,author::52114198695,video_author,False
22268,212,author::52114198695,video::7604820811354759526,video_author,True
213,22257,video::7604821651553427557,author::82745142061,video_author,False
22257,213,author::82745142061,video::7604821651553427557,video_author,True
214,22267,video::7604821850169904418,author::63488083598,video_author,False
22267,214,author::63488083598,video::7604821850169904418,video_author,True
215,21627,video::7604829537238551860,author::9248930020957,video_author,False
21627,215,author::9248930020957,video::7604829537238551860,video_author,True
216,21628,video::7604833555604065570,author::1909228761253416,video_author,False
21628,216,author::1909228761253416,video::7604833555604065570,video_author,True
217,21620,video::7604835015356173620,author::1181293826021083,video_author,False
21620,217,author::1181293826021083,video::7604835015356173620,video_author,True
218,19959,video::7604835214270958875,author::3883910597462056,video_author,False
19959,218,author::3883910597462056,video::7604835214270958875,video_author,True
219,21630,video::7604852939303793003,author::2622752463534944,video_author,False
21630,219,author::2622752463534944,video::7604852939303793003,video_author,True
220,22261,video::7604856005398236468,author::94460321183,video_author,False
22261,220,author::94460321183,video::7604856005398236468,video_author,True
221,21631,video::7604858929071490153,author::391856804083136,video_author,False
21631,221,author::391856804083136,video::7604858929071490153,video_author,True
222,21632,video::7604859830657895706,author::4015884911257248,video_author,False
21632,222,author::4015884911257248,video::7604859830657895706,video_author,True
223,21316,video::7604863321012364195,author::2430388434636867,video_author,False
21316,223,author::2430388434636867,video::7604863321012364195,video_author,True
224,21633,video::7604872935458835758,author::2194274246998062,video_author,False
21633,224,author::2194274246998062,video::7604872935458835758,video_author,True
225,20834,video::7604880795479877349,author::63038290966,video_author,False
20834,225,author::63038290966,video::7604880795479877349,video_author,True
226,21635,video::7604882883202927899,author::316313956789079,video_author,False
