source_node_id,target_node_id,source_raw_id,target_raw_id,edge_type,is_reverse
6438,26,hashtag::1600586011570195,video::7523116377247321383,video_hashtag,True
26,6455,video::7523116377247321383,hashtag::1675460284289032,video_hashtag,False
6455,26,hashtag::1675460284289032,video::7523116377247321383,video_hashtag,True
26,6456,video::7523116377247321383,hashtag::1598143250283598,video_hashtag,False
6456,26,hashtag::1598143250283598,video::7523116377247321383,video_hashtag,True
26,6439,video::7523116377247321383,hashtag::1618483904084996,video_hashtag,False
6439,26,hashtag::1618483904084996,video::7523116377247321383,video_hashtag,True
27,6428,video::7531357712618114313,hashtag::1779019081582595,video_hashtag,False
6428,27,hashtag::1779019081582595,video::7531357712618114313,video_hashtag,True
27,6457,video::7531357712618114313,hashtag::7358669809388636160,video_hashtag,False
6457,27,hashtag::7358669809388636160,video::7531357712618114313,video_hashtag,True
27,6458,video::7531357712618114313,hashtag::7378498487962306560,video_hashtag,False
6458,27,hashtag::7378498487962306560,video::7531357712618114313,video_hashtag,True
27,6459,video::7531357712618114313,hashtag::7389265818195855360,video_hashtag,False
6459,27,hashtag::7389265818195855360,video::7531357712618114313,video_hashtag,True
27,6460,video::7531357712618114313,hashtag::7499520723775981568,video_hashtag,False
6460,27,hashtag::7499520723775981568,video::7531357712618114313,video_hashtag,True
29,6461,video::7533721108269321472,hashtag::1687037941278734,video_hashtag,False
6461,29,hashtag::1687037941278734,video::7533721108269321472,video_hashtag,True
29,6462,video::7533721108269321472,hashtag::1651094604873735,video_hashtag,False
6462,29,hashtag::1651094604873735,video::7533721108269321472,video_hashtag,True
29,6463,video::7533721108269321472,hashtag::1564828755237889,video_hashtag,False
6463,29,hashtag::1564828755237889,video::7533721108269321472,video_hashtag,True
29,6414,video::7533721108269321472,hashtag::1576073697445901,video_hashtag,False
6414,29,hashtag::1576073697445901,video::7533721108269321472,video_hashtag,True
29,6421,video::7533721108269321472,hashtag::7351570615666493440,video_hashtag,False
6421,29,hashtag::7351570615666493440,video::7533721108269321472,video_hashtag,True
30,6464,video::7536515789558451495,hashtag::1761991736108043,video_hashtag,False
6464,30,hashtag::1761991736108043,video::7536515789558451495,video_hashtag,True
30,6465,video::7536515789558451495,hashtag::1779714171053056,video_hashtag,False
6465,30,hashtag::1779714171053056,video::7536515789558451495,video_hashtag,True
30,6466,video::7536515789558451495,hashtag::1784708749964491,video_hashtag,False
6466,30,hashtag::1784708749964491,video::7536515789558451495,video_hashtag,True
30,6467,video::7536515789558451495,hashtag::1789002411594764,video_hashtag,False
6467,30,hashtag::1789002411594764,video::7536515789558451495,video_hashtag,True
30,6468,video::7536515789558451495,hashtag::1783670971955204,video_hashtag,False
6468,30,hashtag::1783670971955204,video::7536515789558451495,video_hashtag,True
34,6469,video::7542847691571744000,hashtag::1729377014763533,video_hashtag,False
6469,34,hashtag::1729377014763533,video::7542847691571744000,video_hashtag,True
35,6469,video::7543076811148676379,hashtag::1729377014763533,video_hashtag,False
6469,35,hashtag::1729377014763533,video::7543076811148676379,video_hashtag,True
36,6469,video::7543115485139782958,hashtag::1729377014763533,video_hashtag,False
6469,36,hashtag::1729377014763533,video::7543115485139782958,video_hashtag,True
37,6469,video::7543152714943876387,hashtag::1729377014763533,video_hashtag,False
6469,37,hashtag::1729377014763533,video::7543152714943876387,video_hashtag,True
38,6469,video::7543189889081249074,hashtag::1729377014763533,video_hashtag,False
6469,38,hashtag::1729377014763533,video::7543189889081249074,video_hashtag,True
39,6469,video::7543224564684197120,hashtag::1729377014763533,video_hashtag,False
6469,39,hashtag::1729377014763533,video::7543224564684197120,video_hashtag,True
41,6412,video::7543581458393337103,hashtag::7503450979451275264,video_hashtag,False
6412,41,hashtag::7503450979451275264,video::7543581458393337103,video_hashtag,True
41,6413,video::7543581458393337103,hashtag::7535763697818421248,video_hashtag,False
6413,41,hashtag::7535763697818421248,video::7543581458393337103,video_hashtag,True
41,6470,video::7543581458393337103,hashtag::7519023201775519744,video_hashtag,False
6470,41,hashtag::7519023201775519744,video::7543581458393337103,video_hashtag,True
41,6471,video::7543581458393337103,hashtag::1742769137727567,video_hashtag,False
6471,41,hashtag::1742769137727567,video::7543581458393337103,video_hashtag,True
44,6445,video::7544971601616424243,hashtag::7488964312359241728,video_hashtag,False
6445,44,hashtag::7488964312359241728,video::7544971601616424243,video_hashtag,True
44,6471,video::7544971601616424243,hashtag::1742769137727567,video_hashtag,False
6471,44,hashtag::1742769137727567,video::7544971601616424243,video_hashtag,True
44,6472,video::7544971601616424243,hashtag::7540227759499380736,video_hashtag,False
6472,44,hashtag::7540227759499380736,video::7544971601616424243,video_hashtag,True
44,6473,video::7544971601616424243,hashtag::1582049556616206,video_hashtag,False
6473,44,hashtag::1582049556616206,video::7544971601616424243,video_hashtag,True
45,6469,video::7545041840672623912,hashtag::1729377014763533,video_hashtag,False
6469,45,hashtag::1729377014763533,video::7545041840672623912,video_hashtag,True
46,6469,video::7545305886307241216,hashtag::1729377014763533,video_hashtag,False
6469,46,hashtag::1729377014763533,video::7545305886307241216,video_hashtag,True
47,6469,video::7545381758141795634,hashtag::1729377014763533,video_hashtag,False
6469,47,hashtag::1729377014763533,video::7545381758141795634,video_hashtag,True
50,6469,video::7546401851793575222,hashtag::1729377014763533,video_hashtag,False
6469,50,hashtag::1729377014763533,video::7546401851793575222,video_hashtag,True
52,6469,video::7547620359265209639,hashtag::1729377014763533,video_hashtag,False
6469,52,hashtag::1729377014763533,video::7547620359265209639,video_hashtag,True
53,6469,video::7547954215356779815,hashtag::1729377014763533,video_hashtag,False
6469,53,hashtag::1729377014763533,video::7547954215356779815,video_hashtag,True
54,6412,video::7547991038376299810,hashtag::7503450979451275264,video_hashtag,False
6412,54,hashtag::7503450979451275264,video::7547991038376299810,video_hashtag,True
54,6445,video::7547991038376299810,hashtag::7488964312359241728,video_hashtag,False
6445,54,hashtag::7488964312359241728,video::7547991038376299810,video_hashtag,True
54,6471,video::7547991038376299810,hashtag::1742769137727567,video_hashtag,False
6471,54,hashtag::1742769137727567,video::7547991038376299810,video_hashtag,True
54,6474,video::7547991038376299810,hashtag::1767217428204555,video_hashtag,False
6474,54,hashtag::1767217428204555,video::7547991038376299810,video_hashtag,True
56,6469,video::7548390561330367794,hashtag::1729377014763533,video_hashtag,False
6469,56,hashtag::1729377014763533,video::7548390561330367794,video_hashtag,True
57,6412,video::7548734306391215395,hashtag::7503450979451275264,video_hashtag,False
6412,57,hashtag::7503450979451275264,video::7548734306391215395,video_hashtag,True
57,6445,video::7548734306391215395,hashtag::7488964312359241728,video_hashtag,False
6445,57,hashtag::7488964312359241728,video::7548734306391215395,video_hashtag,True
57,6418,video::7548734306391215395,hashtag::1633337081013256,video_hashtag,False
6418,57,hashtag::1633337081013256,video::7548734306391215395,video_hashtag,True
58,6471,video::7548755625631665444,hashtag::1742769137727567,video_hashtag,False
6471,58,hashtag::1742769137727567,video::7548755625631665444,video_hashtag,True
58,6445,video::7548755625631665444,hashtag::7488964312359241728,video_hashtag,False
6445,58,hashtag::7488964312359241728,video::7548755625631665444,video_hashtag,True
58,6472,video::7548755625631665444,hashtag::7540227759499380736,video_hashtag,False
6472,58,hashtag::7540227759499380736,video::7548755625631665444,video_hashtag,True
59,6469,video::7549114173926509851,hashtag::1729377014763533,video_hashtag,False
6469,59,hashtag::1729377014763533,video::7549114173926509851,video_hashtag,True
60,6412,video::7551273257052163374,hashtag::7503450979451275264,video_hashtag,False
6412,60,hashtag::7503450979451275264,video::7551273257052163374,video_hashtag,True
60,6445,video::7551273257052163374,hashtag::7488964312359241728,video_hashtag,False
6445,60,hashtag::7488964312359241728,video::7551273257052163374,video_hashtag,True
60,6418,video::7551273257052163374,hashtag::1633337081013256,video_hashtag,False
6418,60,hashtag::1633337081013256,video::7551273257052163374,video_hashtag,True
60,6475,video::7551273257052163374,hashtag::7540504068494460928,video_hashtag,False
6475,60,hashtag::7540504068494460928,video::7551273257052163374,video_hashtag,True
61,6412,video::7554260809254178048,hashtag::7503450979451275264,video_hashtag,False
6412,61,hashtag::7503450979451275264,video::7554260809254178048,video_hashtag,True
61,6471,video::7554260809254178048,hashtag::1742769137727567,video_hashtag,False
6471,61,hashtag::1742769137727567,video::7554260809254178048,video_hashtag,True
61,6476,video::7554260809254178048,hashtag::7550619864507893760,video_hashtag,False
6476,61,hashtag::7550619864507893760,video::7554260809254178048,video_hashtag,True
61,6477,video::7554260809254178048,hashtag::7550620071148652544,video_hashtag,False
6477,61,hashtag::7550620071148652544,video::7554260809254178048,video_hashtag,True
61,6445,video::7554260809254178048,hashtag::7488964312359241728,video_hashtag,False
6445,61,hashtag::7488964312359241728,video::7554260809254178048,video_hashtag,True
63,6412,video::7563552305543482624,hashtag::7503450979451275264,video_hashtag,False
6412,63,hashtag::7503450979451275264,video::7563552305543482624,video_hashtag,True
63,6478,video::7563552305543482624,hashtag::1571644654811137,video_hashtag,False
6478,63,hashtag::1571644654811137,video::7563552305543482624,video_hashtag,True
63,6479,video::7563552305543482624,hashtag::1757501366076429,video_hashtag,False
6479,63,hashtag::1757501366076429,video::7563552305543482624,video_hashtag,True
65,6480,video::7563942642787126538,hashtag::1588850759642125,video_hashtag,False
6480,65,hashtag::1588850759642125,video::7563942642787126538,video_hashtag,True
65,6418,video::7563942642787126538,hashtag::1633337081013256,video_hashtag,False
6418,65,hashtag::1633337081013256,video::7563942642787126538,video_hashtag,True
65,6412,video::7563942642787126538,hashtag::7503450979451275264,video_hashtag,False
6412,65,hashtag::7503450979451275264,video::7563942642787126538,video_hashtag,True
66,6481,video::7564266010748964159,hashtag::1702146948195341,video_hashtag,False
6481,66,hashtag::1702146948195341,video::7564266010748964159,video_hashtag,True
66,6412,video::7564266010748964159,hashtag::7503450979451275264,video_hashtag,False
6412,66,hashtag::7503450979451275264,video::7564266010748964159,video_hashtag,True
66,6479,video::7564266010748964159,hashtag::1757501366076429,video_hashtag,False
6479,66,hashtag::1757501366076429,video::7564266010748964159,video_hashtag,True
67,6414,video::7566550506869493042,hashtag::1576073697445901,video_hashtag,False
6414,67,hashtag::1576073697445901,video::7566550506869493042,video_hashtag,True
67,6482,video::7566550506869493042,hashtag::1643918442499083,video_hashtag,False
6482,67,hashtag::1643918442499083,video::7566550506869493042,video_hashtag,True
67,6483,video::7566550506869493042,hashtag::1653164306395144,video_hashtag,False
6483,67,hashtag::1653164306395144,video::7566550506869493042,video_hashtag,True
67,6484,video::7566550506869493042,hashtag::1783103372834816,video_hashtag,False
6484,67,hashtag::1783103372834816,video::7566550506869493042,video_hashtag,True
67,6412,video::7566550506869493042,hashtag::7503450979451275264,video_hashtag,False
6412,67,hashtag::7503450979451275264,video::7566550506869493042,video_hashtag,True
68,6481,video::7567284867466071306,hashtag::1702146948195341,video_hashtag,False
6481,68,hashtag::1702146948195341,video::7567284867466071306,video_hashtag,True
68,6412,video::7567284867466071306,hashtag::7503450979451275264,video_hashtag,False
6412,68,hashtag::7503450979451275264,video::7567284867466071306,video_hashtag,True
68,6485,video::7567284867466071306,hashtag::7563628300195596288,video_hashtag,False
6485,68,hashtag::7563628300195596288,video::7567284867466071306,video_hashtag,True
69,6445,video::7568320604852473123,hashtag::7488964312359241728,video_hashtag,False
6445,69,hashtag::7488964312359241728,video::7568320604852473123,video_hashtag,True
69,6412,video::7568320604852473123,hashtag::7503450979451275264,video_hashtag,False
6412,69,hashtag::7503450979451275264,video::7568320604852473123,video_hashtag,True
69,6486,video::7568320604852473123,hashtag::7568320453077387264,video_hashtag,False
6486,69,hashtag::7568320453077387264,video::7568320604852473123,video_hashtag,True
71,6445,video::7568707871634885924,hashtag::7488964312359241728,video_hashtag,False
6445,71,hashtag::7488964312359241728,video::7568707871634885924,video_hashtag,True
71,6418,video::7568707871634885924,hashtag::1633337081013256,video_hashtag,False
6418,71,hashtag::1633337081013256,video::7568707871634885924,video_hashtag,True
71,6487,video::7568707871634885924,hashtag::1647447488794627,video_hashtag,False
6487,71,hashtag::1647447488794627,video::7568707871634885924,video_hashtag,True
71,6471,video::7568707871634885924,hashtag::1742769137727567,video_hashtag,False
6471,71,hashtag::1742769137727567,video::7568707871634885924,video_hashtag,True
71,6417,video::7568707871634885924,hashtag::1568943621383170,video_hashtag,False
6417,71,hashtag::1568943621383170,video::7568707871634885924,video_hashtag,True
71,6412,video::7568707871634885924,hashtag::7503450979451275264,video_hashtag,False
6412,71,hashtag::7503450979451275264,video::7568707871634885924,video_hashtag,True
72,6481,video::7569106505291631907,hashtag::1702146948195341,video_hashtag,False
6481,72,hashtag::1702146948195341,video::7569106505291631907,video_hashtag,True
72,6412,video::7569106505291631907,hashtag::7503450979451275264,video_hashtag,False
6412,72,hashtag::7503450979451275264,video::7569106505291631907,video_hashtag,True
72,6485,video::7569106505291631907,hashtag::7563628300195596288,video_hashtag,False
6485,72,hashtag::7563628300195596288,video::7569106505291631907,video_hashtag,True
74,6481,video::7572554930871864626,hashtag::1702146948195341,video_hashtag,False
6481,74,hashtag::1702146948195341,video::7572554930871864626,video_hashtag,True
74,6412,video::7572554930871864626,hashtag::7503450979451275264,video_hashtag,False
6412,74,hashtag::7503450979451275264,video::7572554930871864626,video_hashtag,True
74,6485,video::7572554930871864626,hashtag::7563628300195596288,video_hashtag,False
6485,74,hashtag::7563628300195596288,video::7572554930871864626,video_hashtag,True
75,6488,video::7592195553556057380,hashtag::1593580418017284,video_hashtag,False
6488,75,hashtag::1593580418017284,video::7592195553556057380,video_hashtag,True
75,6412,video::7592195553556057380,hashtag::7503450979451275264,video_hashtag,False
6412,75,hashtag::7503450979451275264,video::7592195553556057380,video_hashtag,True
75,6438,video::7592195553556057380,hashtag::1600586011570195,video_hashtag,False
6438,75,hashtag::1600586011570195,video::7592195553556057380,video_hashtag,True
75,6414,video::7592195553556057380,hashtag::1576073697445901,video_hashtag,False
6414,75,hashtag::1576073697445901,video::7592195553556057380,video_hashtag,True
75,6447,video::7592195553556057380,hashtag::1614768549828611,video_hashtag,False
6447,75,hashtag::1614768549828611,video::7592195553556057380,video_hashtag,True
77,6489,video::7603726437715656399,hashtag::宫本,video_hashtag,False
6489,77,hashtag::宫本,video::7603726437715656399,video_hashtag,True
77,6490,video::7603726437715656399,hashtag::青年创作者成长计划,video_hashtag,False
6490,77,hashtag::青年创作者成长计划,video::7603726437715656399,video_hashtag,True
77,6491,video::7603726437715656399,hashtag::抖音acg新春会,video_hashtag,False
6491,77,hashtag::抖音acg新春会,video::7603726437715656399,video_hashtag,True
77,6492,video::7603726437715656399,hashtag::和我一起看acg新春会,video_hashtag,False
6492,77,hashtag::和我一起看acg新春会,video::7603726437715656399,video_hashtag,True
85,6493,video::7603950842764447002,hashtag::1570347557767170,video_hashtag,False
6493,85,hashtag::1570347557767170,video::7603950842764447002,video_hashtag,True
85,6494,video::7603950842764447002,hashtag::1670187194927115,video_hashtag,False
6494,85,hashtag::1670187194927115,video::7603950842764447002,video_hashtag,True
85,6495,video::7603950842764447002,hashtag::1570458525582337,video_hashtag,False
6495,85,hashtag::1570458525582337,video::7603950842764447002,video_hashtag,True
85,6496,video::7603950842764447002,hashtag::1664580801351693,video_hashtag,False
6496,85,hashtag::1664580801351693,video::7603950842764447002,video_hashtag,True
85,6497,video::7603950842764447002,hashtag::7545460831308236800,video_hashtag,False
6497,85,hashtag::7545460831308236800,video::7603950842764447002,video_hashtag,True
86,6498,video::7603954576844246298,hashtag::1607112918392836,video_hashtag,False
6498,86,hashtag::1607112918392836,video::7603954576844246298,video_hashtag,True
86,6499,video::7603954576844246298,hashtag::1672805472949262,video_hashtag,False
6499,86,hashtag::1672805472949262,video::7603954576844246298,video_hashtag,True
86,6500,video::7603954576844246298,hashtag::7419049830858622976,video_hashtag,False
6500,86,hashtag::7419049830858622976,video::7603954576844246298,video_hashtag,True
86,6501,video::7603954576844246298,hashtag::1592701005310989,video_hashtag,False
6501,86,hashtag::1592701005310989,video::7603954576844246298,video_hashtag,True
86,6502,video::7603954576844246298,hashtag::1601843990660103,video_hashtag,False
6502,86,hashtag::1601843990660103,video::7603954576844246298,video_hashtag,True
88,6503,video::7603966638735510784,hashtag::1623899062353923,video_hashtag,False
6503,88,hashtag::1623899062353923,video::7603966638735510784,video_hashtag,True
88,6504,video::7603966638735510784,hashtag::1600783642375181,video_hashtag,False
6504,88,hashtag::1600783642375181,video::7603966638735510784,video_hashtag,True
88,6505,video::7603966638735510784,hashtag::1613442325427214,video_hashtag,False
6505,88,hashtag::1613442325427214,video::7603966638735510784,video_hashtag,True
88,6506,video::7603966638735510784,hashtag::1628629070455819,video_hashtag,False
6506,88,hashtag::1628629070455819,video::7603966638735510784,video_hashtag,True
88,6507,video::7603966638735510784,hashtag::7484207961129093120,video_hashtag,False
6507,88,hashtag::7484207961129093120,video::7603966638735510784,video_hashtag,True
90,6508,video::7603987685513907471,hashtag::1576799130017806,video_hashtag,False
6508,90,hashtag::1576799130017806,video::7603987685513907471,video_hashtag,True
90,6509,video::7603987685513907471,hashtag::7603706711580362752,video_hashtag,False
6509,90,hashtag::7603706711580362752,video::7603987685513907471,video_hashtag,True
90,6510,video::7603987685513907471,hashtag::7570631853842171904,video_hashtag,False
6510,90,hashtag::7570631853842171904,video::7603987685513907471,video_hashtag,True
90,6511,video::7603987685513907471,hashtag::7604698970263734272,video_hashtag,False
6511,90,hashtag::7604698970263734272,video::7603987685513907471,video_hashtag,True
90,6512,video::7603987685513907471,hashtag::7605035680879790080,video_hashtag,False
6512,90,hashtag::7605035680879790080,video::7603987685513907471,video_hashtag,True
92,6513,video::7604029611425653233,hashtag::1767586897793101,video_hashtag,False
6513,92,hashtag::1767586897793101,video::7604029611425653233,video_hashtag,True
92,6514,video::7604029611425653233,hashtag::7419051797869758464,video_hashtag,False
6514,92,hashtag::7419051797869758464,video::7604029611425653233,video_hashtag,True
92,6515,video::7604029611425653233,hashtag::7595865425151035392,video_hashtag,False
6515,92,hashtag::7595865425151035392,video::7604029611425653233,video_hashtag,True
92,6516,video::7604029611425653233,hashtag::1772468365046792,video_hashtag,False
6516,92,hashtag::1772468365046792,video::7604029611425653233,video_hashtag,True
95,6517,video::7604037287877397801,hashtag::1589205730691085,video_hashtag,False
6517,95,hashtag::1589205730691085,video::7604037287877397801,video_hashtag,True
95,6518,video::7604037287877397801,hashtag::1614945408208910,video_hashtag,False
6518,95,hashtag::1614945408208910,video::7604037287877397801,video_hashtag,True
95,6519,video::7604037287877397801,hashtag::1581688162541582,video_hashtag,False
6519,95,hashtag::1581688162541582,video::7604037287877397801,video_hashtag,True
95,6520,video::7604037287877397801,hashtag::1619435343070212,video_hashtag,False
6520,95,hashtag::1619435343070212,video::7604037287877397801,video_hashtag,True
95,6521,video::7604037287877397801,hashtag::1623810016731143,video_hashtag,False
6521,95,hashtag::1623810016731143,video::7604037287877397801,video_hashtag,True
98,6522,video::7604078137794949802,hashtag::1599639294238723,video_hashtag,False
6522,98,hashtag::1599639294238723,video::7604078137794949802,video_hashtag,True
98,6523,video::7604078137794949802,hashtag::1715419776436299,video_hashtag,False
6523,98,hashtag::1715419776436299,video::7604078137794949802,video_hashtag,True
98,6524,video::7604078137794949802,hashtag::1699471172774924,video_hashtag,False
6524,98,hashtag::1699471172774924,video::7604078137794949802,video_hashtag,True
99,6525,video::7604080177258684554,hashtag::1650139543045123,video_hashtag,False
6525,99,hashtag::1650139543045123,video::7604080177258684554,video_hashtag,True
99,6526,video::7604080177258684554,hashtag::1596523610910734,video_hashtag,False
6526,99,hashtag::1596523610910734,video::7604080177258684554,video_hashtag,True
99,6527,video::7604080177258684554,hashtag::1596008672996366,video_hashtag,False
6527,99,hashtag::1596008672996366,video::7604080177258684554,video_hashtag,True
99,6528,video::7604080177258684554,hashtag::1573898373478413,video_hashtag,False
6528,99,hashtag::1573898373478413,video::7604080177258684554,video_hashtag,True
99,6529,video::7604080177258684554,hashtag::1580879699510285,video_hashtag,False
6529,99,hashtag::1580879699510285,video::7604080177258684554,video_hashtag,True
100,6530,video::7604090131200412962,hashtag::1610274214126596,video_hashtag,False
6530,100,hashtag::1610274214126596,video::7604090131200412962,video_hashtag,True
100,6531,video::7604090131200412962,hashtag::1642855522524167,video_hashtag,False
6531,100,hashtag::1642855522524167,video::7604090131200412962,video_hashtag,True
100,6532,video::7604090131200412962,hashtag::1616216245948583,video_hashtag,False
6532,100,hashtag::1616216245948583,video::7604090131200412962,video_hashtag,True
100,6533,video::7604090131200412962,hashtag::1767586182114317,video_hashtag,False
6533,100,hashtag::1767586182114317,video::7604090131200412962,video_hashtag,True
100,6534,video::7604090131200412962,hashtag::1628532598386699,video_hashtag,False
6534,100,hashtag::1628532598386699,video::7604090131200412962,video_hashtag,True
101,6535,video::7604095920950545707,hashtag::1721909608644612,video_hashtag,False
6535,101,hashtag::1721909608644612,video::7604095920950545707,video_hashtag,True
101,6536,video::7604095920950545707,hashtag::7589244710651529216,video_hashtag,False
6536,101,hashtag::7589244710651529216,video::7604095920950545707,video_hashtag,True
101,6537,video::7604095920950545707,hashtag::7419048753824270336,video_hashtag,False
6537,101,hashtag::7419048753824270336,video::7604095920950545707,video_hashtag,True
101,6538,video::7604095920950545707,hashtag::7597430801692624896,video_hashtag,False
6538,101,hashtag::7597430801692624896,video::7604095920950545707,video_hashtag,True
102,6539,video::7604152238784695571,hashtag::1633020737870862,video_hashtag,False
6539,102,hashtag::1633020737870862,video::7604152238784695571,video_hashtag,True
102,6540,video::7604152238784695571,hashtag::1582117801946126,video_hashtag,False
6540,102,hashtag::1582117801946126,video::7604152238784695571,video_hashtag,True
102,6541,video::7604152238784695571,hashtag::1581501138513934,video_hashtag,False
6541,102,hashtag::1581501138513934,video::7604152238784695571,video_hashtag,True
102,6542,video::7604152238784695571,hashtag::1632192818723848,video_hashtag,False
6542,102,hashtag::1632192818723848,video::7604152238784695571,video_hashtag,True
102,6543,video::7604152238784695571,hashtag::1590752817677320,video_hashtag,False
6543,102,hashtag::1590752817677320,video::7604152238784695571,video_hashtag,True
104,6544,video::7604379602140161254,hashtag::7597659875681781760,video_hashtag,False
6544,104,hashtag::7597659875681781760,video::7604379602140161254,video_hashtag,True
104,6545,video::7604379602140161254,hashtag::7598161545419311104,video_hashtag,False
6545,104,hashtag::7598161545419311104,video::7604379602140161254,video_hashtag,True
104,6546,video::7604379602140161254,hashtag::7595927630726039552,video_hashtag,False
6546,104,hashtag::7595927630726039552,video::7604379602140161254,video_hashtag,True
104,6547,video::7604379602140161254,hashtag::7598792265490548736,video_hashtag,False
6547,104,hashtag::7598792265490548736,video::7604379602140161254,video_hashtag,True
104,6513,video::7604379602140161254,hashtag::1767586897793101,video_hashtag,False
6513,104,hashtag::1767586897793101,video::7604379602140161254,video_hashtag,True
106,6548,video::7604407723140735985,hashtag::1608326937757704,video_hashtag,False
6548,106,hashtag::1608326937757704,video::7604407723140735985,video_hashtag,True
106,6549,video::7604407723140735985,hashtag::1767587367821390,video_hashtag,False
6549,106,hashtag::1767587367821390,video::7604407723140735985,video_hashtag,True
106,6550,video::7604407723140735985,hashtag::1598711473567758,video_hashtag,False
6550,106,hashtag::1598711473567758,video::7604407723140735985,video_hashtag,True
106,6551,video::7604407723140735985,hashtag::1593826957010974,video_hashtag,False
6551,106,hashtag::1593826957010974,video::7604407723140735985,video_hashtag,True
107,6552,video::7604423054055214376,hashtag::1653045029275655,video_hashtag,False
6552,107,hashtag::1653045029275655,video::7604423054055214376,video_hashtag,True
107,6553,video::7604423054055214376,hashtag::1583857340557342,video_hashtag,False
6553,107,hashtag::1583857340557342,video::7604423054055214376,video_hashtag,True
107,6554,video::7604423054055214376,hashtag::1583852630440062,video_hashtag,False
6554,107,hashtag::1583852630440062,video::7604423054055214376,video_hashtag,True
107,6555,video::7604423054055214376,hashtag::1767586099365902,video_hashtag,False
6555,107,hashtag::1767586099365902,video::7604423054055214376,video_hashtag,True
107,6556,video::7604423054055214376,hashtag::1567504523721730,video_hashtag,False
6556,107,hashtag::1567504523721730,video::7604423054055214376,video_hashtag,True
110,6557,video::7604447279004536073,hashtag::1770272555111438,video_hashtag,False
6557,110,hashtag::1770272555111438,video::7604447279004536073,video_hashtag,True
110,6558,video::7604447279004536073,hashtag::1567999684888578,video_hashtag,False
6558,110,hashtag::1567999684888578,video::7604447279004536073,video_hashtag,True
110,6559,video::7604447279004536073,hashtag::1589196746099726,video_hashtag,False
6559,110,hashtag::1589196746099726,video::7604447279004536073,video_hashtag,True
110,6560,video::7604447279004536073,hashtag::1767587294259214,video_hashtag,False
6560,110,hashtag::1767587294259214,video::7604447279004536073,video_hashtag,True
111,6561,video::7604464497180429595,hashtag::1567104681728002,video_hashtag,False
6561,111,hashtag::1567104681728002,video::7604464497180429595,video_hashtag,True
111,6562,video::7604464497180429595,hashtag::1578232981273645,video_hashtag,False
6562,111,hashtag::1578232981273645,video::7604464497180429595,video_hashtag,True
111,6563,video::7604464497180429595,hashtag::1588085083249693,video_hashtag,False
6563,111,hashtag::1588085083249693,video::7604464497180429595,video_hashtag,True
111,6564,video::7604464497180429595,hashtag::1565186793875458,video_hashtag,False
6564,111,hashtag::1565186793875458,video::7604464497180429595,video_hashtag,True
111,6565,video::7604464497180429595,hashtag::1593455819938819,video_hashtag,False
6565,111,hashtag::1593455819938819,video::7604464497180429595,video_hashtag,True
113,6566,video::7604502587320539237,hashtag::1624416907059203,video_hashtag,False
6566,113,hashtag::1624416907059203,video::7604502587320539237,video_hashtag,True
113,6567,video::7604502587320539237,hashtag::1592374648880152,video_hashtag,False
6567,113,hashtag::1592374648880152,video::7604502587320539237,video_hashtag,True
113,6568,video::7604502587320539237,hashtag::1614550366494727,video_hashtag,False
6568,113,hashtag::1614550366494727,video::7604502587320539237,video_hashtag,True
113,6569,video::7604502587320539237,hashtag::1602237770359815,video_hashtag,False
6569,113,hashtag::1602237770359815,video::7604502587320539237,video_hashtag,True
113,6570,video::7604502587320539237,hashtag::7371285121616087040,video_hashtag,False
6570,113,hashtag::7371285121616087040,video::7604502587320539237,video_hashtag,True
115,6571,video::7604683041507708169,hashtag::1619355857302535,video_hashtag,False
6571,115,hashtag::1619355857302535,video::7604683041507708169,video_hashtag,True
115,6572,video::7604683041507708169,hashtag::1573269976696846,video_hashtag,False
6572,115,hashtag::1573269976696846,video::7604683041507708169,video_hashtag,True
115,6573,video::7604683041507708169,hashtag::1713813201522759,video_hashtag,False
6573,115,hashtag::1713813201522759,video::7604683041507708169,video_hashtag,True
115,6574,video::7604683041507708169,hashtag::1619255211061252,video_hashtag,False
6574,115,hashtag::1619255211061252,video::7604683041507708169,video_hashtag,True
116,6575,video::7604696082626399539,hashtag::1563220812237825,video_hashtag,False
6575,116,hashtag::1563220812237825,video::7604696082626399539,video_hashtag,True
116,6576,video::7604696082626399539,hashtag::1586123752103966,video_hashtag,False
6576,116,hashtag::1586123752103966,video::7604696082626399539,video_hashtag,True
116,6577,video::7604696082626399539,hashtag::1576322877959181,video_hashtag,False
6577,116,hashtag::1576322877959181,video::7604696082626399539,video_hashtag,True
117,6578,video::7604773826357972266,hashtag::7419051577312282624,video_hashtag,False
6578,117,hashtag::7419051577312282624,video::7604773826357972266,video_hashtag,True
117,6540,video::7604773826357972266,hashtag::1582117801946126,video_hashtag,False
6540,117,hashtag::1582117801946126,video::7604773826357972266,video_hashtag,True
117,6579,video::7604773826357972266,hashtag::1587560888730638,video_hashtag,False
6579,117,hashtag::1587560888730638,video::7604773826357972266,video_hashtag,True
117,6543,video::7604773826357972266,hashtag::1590752817677320,video_hashtag,False
6543,117,hashtag::1590752817677320,video::7604773826357972266,video_hashtag,True
117,6580,video::7604773826357972266,hashtag::1573446365630478,video_hashtag,False
6580,117,hashtag::1573446365630478,video::7604773826357972266,video_hashtag,True
118,6581,video::7604787367005719858,hashtag::1591642411396103,video_hashtag,False
