id_value,train_count,val_count,test_count,total_count,in_train,in_val,in_test,field
7.617182086004297e+18,1,0,0,1,True,False,False,music_id
7.617283134182264e+18,1,0,0,1,True,False,False,music_id
7.617455981110365e+18,1,0,0,1,True,False,False,music_id
7.617433145452875e+18,1,0,0,1,True,False,False,music_id
7.617433458273127e+18,1,0,0,1,True,False,False,music_id
7.617436661240794e+18,1,0,0,1,True,False,False,music_id
7.61743994052474e+18,1,0,0,1,True,False,False,music_id
7.617448929356942e+18,1,0,0,1,True,False,False,music_id
7.617451724459675e+18,1,0,0,1,True,False,False,music_id
7.61745258031024e+18,1,0,0,1,True,False,False,music_id
7.617458183728057e+18,1,0,0,1,True,False,False,music_id
7.617330563510177e+18,1,0,0,1,True,False,False,music_id
7.617459798149238e+18,1,0,0,1,True,False,False,music_id
7.617462330418466e+18,1,0,0,1,True,False,False,music_id
7.617465163800743e+18,1,0,0,1,True,False,False,music_id
85171020.0,1,0,0,1,True,False,False,music_id
7.504868015727462e+18,1,0,0,1,True,False,False,music_id
7.617476412233944e+18,1,0,0,1,True,False,False,music_id
7.6174953983992e+18,1,0,0,1,True,False,False,music_id
7.617430384015461e+18,1,0,0,1,True,False,False,music_id
7.617422671814692e+18,1,0,0,1,True,False,False,music_id
7.617419748569337e+18,1,0,0,1,True,False,False,music_id
7.617419712129338e+18,1,0,0,1,True,False,False,music_id
7.312038025209315e+18,1,0,0,1,True,False,False,music_id
7.617355983819378e+18,1,0,0,1,True,False,False,music_id
7.617357309517614e+18,1,0,0,1,True,False,False,music_id
7.617366507294707e+18,1,0,0,1,True,False,False,music_id
7.471962172138979e+18,1,0,0,1,True,False,False,music_id
7.617370933279444e+18,1,0,0,1,True,False,False,music_id
7.617372998747672e+18,1,0,0,1,True,False,False,music_id
7.617377911213018e+18,1,0,0,1,True,False,False,music_id
7.617404458787524e+18,1,0,0,1,True,False,False,music_id
7.617409198980189e+18,1,0,0,1,True,False,False,music_id
7.617409047070854e+18,1,0,0,1,True,False,False,music_id
7.617410900479299e+18,1,0,0,1,True,False,False,music_id
7.617413707462626e+18,1,0,0,1,True,False,False,music_id
7.617415322810764e+18,1,0,0,1,True,False,False,music_id
7.617418717000945e+18,1,0,0,1,True,False,False,music_id
7.618587134227713e+18,1,0,0,1,True,False,False,music_id
7.618445717534215e+18,1,0,0,1,True,False,False,music_id
7.62480922275783e+18,1,0,0,1,True,False,False,music_id
7.619589508660825e+18,1,0,0,1,True,False,False,music_id
7.619529192970964e+18,1,0,0,1,True,False,False,music_id
7.619530698721988e+18,1,0,0,1,True,False,False,music_id
7.619535472938782e+18,1,0,0,1,True,False,False,music_id
7.619553352845676e+18,1,0,0,1,True,False,False,music_id
7.619742367155162e+18,1,0,0,1,True,False,False,music_id
7.619572152315989e+18,1,0,0,1,True,False,False,music_id
7.619573050883116e+18,1,0,0,1,True,False,False,music_id
7.619592122169183e+18,1,0,0,1,True,False,False,music_id
7.619506219291528e+18,1,0,0,1,True,False,False,music_id
7.619594087867403e+18,1,0,0,1,True,False,False,music_id
7.619602387736464e+18,1,0,0,1,True,False,False,music_id
7.61964245436241e+18,1,0,0,1,True,False,False,music_id
7.619643357505146e+18,1,0,0,1,True,False,False,music_id
7.619646670476791e+18,1,0,0,1,True,False,False,music_id
7.619647530041363e+18,1,0,0,1,True,False,False,music_id
7.619651275197615e+18,1,0,0,1,True,False,False,music_id
7.619511650537721e+18,1,0,0,1,True,False,False,music_id
